Name_data_0,Data_0,Name_data_1,Data_1,Name_data_2,Data_2,Data_3,Data_4,Data_5,Date
Sopimustyyppi,Toistaiseksi voimassaoleva,Kuukausimaksu,4.90,Energiamaksu,0.48,Pörssisidonnainen,Toistaiseksi voimassa kahden viikon irtisanomisajalla,Imatran Seudun Sähkö Oy,2026-06-27
Sopimustyyppi,Toistaiseksi voimassaoleva,Kuukausimaksu,4.90,Energiamaksu,0.48,Pörssisidonnainen,Toistaiseksi voimassa kahden viikon irtisanomisajalla,Vaasan Sähkö Myynti Oy,2026-06-27
Sopimustyyppi,Toistaiseksi voimassaoleva,Energiamaksu,0.59,Kuukausimaksu,4.05,Pörssisidonnainen,Toistaiseksi voimassa kahden viikon irtisanomisajalla,Nurmijärven Sähkö Oy,2026-06-27
Sopimustyyppi,Toistaiseksi voimassaoleva,Kuukausimaksu,4.89,Energiamaksu,0.49,Pörssisidonnainen,Toistaiseksi voimassa kahden viikon irtisanomisajalla,Köyliön-Säkylän Sähkö Oy,2026-06-27
Sopimustyyppi,Toistaiseksi voimassaoleva,Energiamaksu,0.49,Kuukausimaksu,4.90,Pörssisidonnainen,Toistaiseksi voimassa kahden viikon irtisanomisajalla,Hehku Energia Oy,2026-06-27
Sopimustyyppi,Toistaiseksi voimassaoleva,Energiamaksu,0.49,Kuukausimaksu,4.96,Pörssisidonnainen,Toistaiseksi voimassa kahden viikon irtisanomisajalla,Helen Oy,2026-06-27
Sopimustyyppi,Toistaiseksi voimassaoleva,Kuukausimaksu,4.91,Energiamaksu,0.50,Pörssisidonnainen,Toistaiseksi voimassa kahden viikon irtisanomisajalla,Lumme Energia,2026-06-27
Sopimustyyppi,Toistaiseksi voimassaoleva,Kuukausimaksu,5.00,Energiamaksu,0.50,Pörssisidonnainen,Toistaiseksi voimassa kahden viikon irtisanomisajalla,Omavoima Oy,2026-06-27
Sopimustyyppi,Toistaiseksi voimassaoleva,Kuukausimaksu,0.99,Energiamaksu,0.99,Pörssisidonnainen,Toistaiseksi voimassa kahden viikon irtisanomisajalla,Aalto energia Oyj,2026-06-27
Sopimustyyppi,Toistaiseksi voimassaoleva,Kuukausimaksu,5.99,Energiamaksu,0.39,Pörssisidonnainen,Toistaiseksi voimassa kahden viikon irtisanomisajalla,Vihreä Älyenergia Oy,2026-06-27
Sopimustyyppi,Toistaiseksi voimassaoleva,Kuukausimaksu,4.99,Energiamaksu,0.59,Pörssisidonnainen,Toistaiseksi voimassa kahden viikon irtisanomisajalla,Vihreä Älyenergia Oy,2026-06-27
Sopimustyyppi,Toistaiseksi voimassaoleva,Energiamaksu,0.59,Kuukausimaksu,4.99,Pörssisidonnainen,Toistaiseksi voimassa kahden viikon irtisanomisajalla,Vihreä Älyenergia Oy,2026-06-27
Sopimustyyppi,Toistaiseksi voimassaoleva,Kuukausimaksu,4.96,Energiamaksu,0.60,Pörssisidonnainen,Toistaiseksi voimassa kahden viikon irtisanomisajalla,Oomi Oy,2026-06-27
Sopimustyyppi,Toistaiseksi voimassaoleva,Energiamaksu,0.50,Kuukausimaksu,5.95,Pörssisidonnainen,Toistaiseksi voimassa kahden viikon irtisanomisajalla,Vattenfall Oy,2026-06-27
Sopimustyyppi,Toistaiseksi voimassaoleva,Energiamaksu,0.50,Kuukausimaksu,5.95,Pörssisidonnainen,Toistaiseksi voimassa kahden viikon irtisanomisajalla,Vattenfall Oy,2026-06-27
Sopimustyyppi,Toistaiseksi voimassaoleva,Energiamaksu,0.50,Kuukausimaksu,5.95,Pörssisidonnainen,Toistaiseksi voimassa kahden viikon irtisanomisajalla,Vattenfall Oy,2026-06-27
Sopimustyyppi,Toistaiseksi voimassaoleva,Energiamaksu,0.50,Kuukausimaksu,5.95,Pörssisidonnainen,Toistaiseksi voimassa kahden viikon irtisanomisajalla,Vattenfall Oy,2026-06-27
Sopimustyyppi,Toistaiseksi voimassaoleva,Energiamaksu,0.50,Kuukausimaksu,5.95,Pörssisidonnainen,Toistaiseksi voimassa kahden viikon irtisanomisajalla,Vattenfall Oy,2026-06-27
Sopimustyyppi,Toistaiseksi voimassaoleva,Kuukausimaksu,2.53,Energiamaksu,0.92,Pörssisidonnainen,Toistaiseksi voimassa kahden viikon irtisanomisajalla,Kokkolan Energia Oy,2026-06-27
Sopimustyyppi,Toistaiseksi voimassaoleva,Energiamaksu,0.39,Kuukausimaksu,6.99,Pörssisidonnainen,Toistaiseksi voimassa kahden viikon irtisanomisajalla,Nurmijärven Sähkö Oy,2026-06-27
Sopimustyyppi,Toistaiseksi voimassaoleva,Kuukausimaksu,5.99,Energiamaksu,0.59,Pörssisidonnainen,Toistaiseksi voimassa kahden viikon irtisanomisajalla,Fortum Markets Oy,2026-06-27
Sopimustyyppi,Toistaiseksi voimassaoleva,Energiamaksu,0.71,Kuukausimaksu,5.57,Pörssisidonnainen,Toistaiseksi voimassa kahden viikon irtisanomisajalla,Kuoreveden Sähkö Oy,2026-06-27
Sopimustyyppi,Toistaiseksi voimassaoleva,Kuukausimaksu,5.98,Energiamaksu,0.68,Pörssisidonnainen,Toistaiseksi voimassa kahden viikon irtisanomisajalla,Nordic Green Energy,2026-06-27
Sopimustyyppi,Toistaiseksi voimassaoleva,Kuukausimaksu,5.90,Energiamaksu,0.69,Pörssisidonnainen,Toistaiseksi voimassa kahden viikon irtisanomisajalla,Hehku Energia Oy,2026-06-27
Sopimustyyppi,Toistaiseksi voimassaoleva,Kuukausimaksu,5.97,Energiamaksu,0.80,Pörssisidonnainen,Toistaiseksi voimassa kahden viikon irtisanomisajalla,Oomi Oy,2026-06-27
Sopimustyyppi,Toistaiseksi voimassaoleva,Kuukausimaksu,4.90,Energiamaksu,0.94,Pörssisidonnainen,Toistaiseksi voimassa kahden viikon irtisanomisajalla,Vaasan Sähkö Myynti Oy,2026-06-27
Sopimustyyppi,Toistaiseksi voimassaoleva,Energiamaksu,1.32,Kuukausimaksu,5.57,Pörssisidonnainen,Toistaiseksi voimassa kahden viikon irtisanomisajalla,Kuoreveden Sähkö Oy,2026-06-27
Sopimustyyppi,Toistaiseksi voimassaoleva,Energiamaksu,1.60,Kuukausimaksu,4.05,Pörssisidonnainen,Toistaiseksi voimassa kahden viikon irtisanomisajalla,Nurmijärven Sähkö Oy,2026-06-27
Sopimustyyppi,Toistaiseksi voimassaoleva,Kuukausimaksu,9.99,Energiamaksu,0.99,Pörssisidonnainen,Toistaiseksi voimassa kahden viikon irtisanomisajalla,Nordic Green Energy,2026-06-27
Sopimustyyppi,Toistaiseksi voimassaoleva,Energiamaksu,6.99,Kuukausimaksu,4.99,Pörssisidonnainen,Toistaiseksi voimassa kahden viikon irtisanomisajalla,Cheap Energy Finland Oy,2026-06-27
Sopimustyyppi,Toistaiseksi voimassaoleva,Energiamaksu,5.49,Kuukausimaksu,2.99,Kiinteähintainen,Toistaiseksi voimassa kahden viikon irtisanomisajalla,Aalto energia Oyj,2026-06-27
Sopimustyyppi,Toistaiseksi voimassaoleva,Energiamaksu,6.68,Kuukausimaksu,2.53,Kiinteähintainen,Toistaiseksi voimassa kahden viikon irtisanomisajalla,Kokkolan Energia Oy,2026-06-27
Sopimustyyppi,Toistaiseksi voimassaoleva,Energiamaksu,6.75,Kuukausimaksu,2.53,Kiinteähintainen,Toistaiseksi voimassa kahden viikon irtisanomisajalla,Kokkolan Energia Oy,2026-06-27
Sopimustyyppi,Toistaiseksi voimassaoleva,Energiamaksu,6.93,Kuukausimaksu,2.53,Kiinteähintainen,Toistaiseksi voimassa kahden viikon irtisanomisajalla,Kokkolan Energia Oy,2026-06-27
Sopimustyyppi,Toistaiseksi voimassaoleva,Kuukausimaksu,3.98,Energiamaksu,7.40,Kiinteähintainen,Toistaiseksi voimassa kahden viikon irtisanomisajalla,Helen Oy,2026-06-27
Sopimustyyppi,Toistaiseksi voimassaoleva,Energiamaksu,7.49,Kuukausimaksu,4.90,Kiinteähintainen,Toistaiseksi voimassa kahden viikon irtisanomisajalla,Cheap Energy Finland Oy,2026-06-27
Sopimustyyppi,Toistaiseksi voimassaoleva,Energiamaksu,8.25,Kuukausimaksu,5.90,Kiinteähintainen,Toistaiseksi voimassa kahden viikon irtisanomisajalla,Hehku Energia Oy,2026-06-27
Sopimustyyppi,Toistaiseksi voimassaoleva,Energiamaksu,7.69,Kuukausimaksu,5.95,Kiinteähintainen,Toistaiseksi voimassa kahden viikon irtisanomisajalla,Aalto energia Oyj,2026-06-27
Sopimustyyppi,Toistaiseksi voimassaoleva,Kuukausimaksu,4.90,Energiamaksu,7.90,Kiinteähintainen,Toistaiseksi voimassa kahden viikon irtisanomisajalla,Vaasan Sähkö Myynti Oy,2026-06-27
Sopimustyyppi,Toistaiseksi voimassaoleva,Energiamaksu,7.98,Kuukausimaksu,4.56,Kiinteähintainen,Toistaiseksi voimassa kahden viikon irtisanomisajalla,Pohjois-Karjalan Sähkö Oy,2026-06-27
Sopimustyyppi,Toistaiseksi voimassaoleva,Kuukausimaksu,4.90,Energiamaksu,8.05,Kiinteähintainen,Toistaiseksi voimassa kahden viikon irtisanomisajalla,Hehku Energia Oy,2026-06-27
Sopimustyyppi,Toistaiseksi voimassaoleva,Kuukausimaksu,4.52,Energiamaksu,8.16,Kiinteähintainen,Toistaiseksi voimassa kahden viikon irtisanomisajalla,Koillis-Satakunnan Sähkö Oy,2026-06-27
Sopimustyyppi,Toistaiseksi voimassaoleva,Kuukausimaksu,4.90,Energiamaksu,8.35,Kiinteähintainen,Toistaiseksi voimassa kahden viikon irtisanomisajalla,Vaasan Sähkö Myynti Oy,2026-06-27
Sopimustyyppi,Toistaiseksi voimassaoleva,Kuukausimaksu,4.56,Energiamaksu,8.75,Kiinteähintainen,Toistaiseksi voimassa kahden viikon irtisanomisajalla,Pohjois-Karjalan Sähkö Oy,2026-06-27
Sopimustyyppi,Toistaiseksi voimassaoleva,Kuukausimaksu,5.95,Energiamaksu,8.98,Kiinteähintainen,Toistaiseksi voimassa kahden viikon irtisanomisajalla,Aalto energia Oyj,2026-06-27
Sopimustyyppi,Toistaiseksi voimassaoleva,Kuukausimaksu,9.00,Energiamaksu,8.87,Kiinteähintainen,Toistaiseksi voimassa kahden viikon irtisanomisajalla,Turku Energia Oy,2026-06-27
Sopimustyyppi,Toistaiseksi voimassaoleva,Kuukausimaksu,4.96,Energiamaksu,9.99,Kiinteähintainen,Toistaiseksi voimassa kahden viikon irtisanomisajalla,Fortum Markets Oy,2026-06-27
Sopimustyyppi,Toistaiseksi voimassaoleva,Kuukausimaksu,22.00,Energiamaksu,8.87,Kiinteähintainen,Toistaiseksi voimassa kahden viikon irtisanomisajalla,Turku Energia Oy,2026-06-27
Sopimustyyppi,Toistaiseksi voimassaoleva,Energiamaksu,10.90,Kuukausimaksu,5.95,Kiinteähintainen,Toistaiseksi voimassa kahden viikon irtisanomisajalla,Aalto energia Oyj,2026-06-27
Sopimustyyppi,Toistaiseksi voimassaoleva,Kuukausimaksu,3.99,Energiamaksu,11.50,Kiinteähintainen,Toistaiseksi voimassa kahden viikon irtisanomisajalla,Keravan Energia Oy,2026-06-27
Sopimustyyppi,Toistaiseksi voimassaoleva,Kuukausimaksu,26.00,Energiamaksu,8.87,Kiinteähintainen,Toistaiseksi voimassa kahden viikon irtisanomisajalla,Turku Energia Oy,2026-06-27
Sopimustyyppi,Toistaiseksi voimassaoleva,Energiamaksu,12.50,Kuukausimaksu,3.99,Kiinteähintainen,Toistaiseksi voimassa kahden viikon irtisanomisajalla,Keravan Energia Oy,2026-06-27
Sopimustyyppi,Toistaiseksi voimassaoleva,Kuukausimaksu,3.99,Energiamaksu,12.50,Kiinteähintainen,Toistaiseksi voimassa kahden viikon irtisanomisajalla,Keravan Energia Oy,2026-06-27
Sopimustyyppi,Toistaiseksi voimassaoleva,Kuukausimaksu,35.00,Energiamaksu,8.87,Kiinteähintainen,Toistaiseksi voimassa kahden viikon irtisanomisajalla,Turku Energia Oy,2026-06-27
Sopimustyyppi,Toistaiseksi voimassaoleva,Energiamaksu,12.90,Kuukausimaksu,5.56,Kiinteähintainen,Toistaiseksi voimassa kahden viikon irtisanomisajalla,Lumme Energia,2026-06-27
Sopimustyyppi,Toistaiseksi voimassaoleva,Kuukausimaksu,5.99,Energiamaksu,13.55,Kiinteähintainen,Toistaiseksi voimassa kahden viikon irtisanomisajalla,Helen Oy,2026-06-27
Sopimustyyppi,Toistaiseksi voimassaoleva,Kuukausimaksu,5.99,Energiamaksu,13.55,Kiinteähintainen,Toistaiseksi voimassa kahden viikon irtisanomisajalla,Helen Oy,2026-06-27
Sopimustyyppi,Toistaiseksi voimassaoleva,Kuukausimaksu,4.90,Energiamaksu,13.90,Kiinteähintainen,Toistaiseksi voimassa kahden viikon irtisanomisajalla,Imatran Seudun Sähkö Oy,2026-06-27
Sopimustyyppi,Toistaiseksi voimassaoleva,Kuukausimaksu,4.96,Energiamaksu,13.90,Kiinteähintainen,Toistaiseksi voimassa kahden viikon irtisanomisajalla,Oomi Oy,2026-06-27
Sopimustyyppi,Toistaiseksi voimassaoleva,Kuukausimaksu,4.55,Energiamaksu,13.96,Kiinteähintainen,Toistaiseksi voimassa kahden viikon irtisanomisajalla,Vattenfall Oy,2026-06-27
Sopimustyyppi,Toistaiseksi voimassaoleva,Kuukausimaksu,4.96,Energiamaksu,15.90,Kiinteähintainen,Toistaiseksi voimassa kahden viikon irtisanomisajalla,Oomi Oy,2026-06-27
Sopimustyyppi,Toistaiseksi voimassaoleva,Kuukausimaksu,10.50,Energiamaksu,16.60,Kiinteähintainen,Toistaiseksi voimassa kahden viikon irtisanomisajalla,Vaasan Sähkö Myynti Oy,2026-06-27
Sopimustyyppi,Toistaiseksi voimassaoleva,Kuukausimaksu,21.00,Energiamaksu,16.60,Kiinteähintainen,Toistaiseksi voimassa kahden viikon irtisanomisajalla,Vaasan Sähkö Myynti Oy,2026-06-27
Sopimustyyppi,Toistaiseksi voimassaoleva,Kuukausimaksu,2.99,Energiamaksu,20.23,Kiinteähintainen,Toistaiseksi voimassa kahden viikon irtisanomisajalla,Nurmijärven Sähkö Oy,2026-06-27
Sopimustyyppi,Toistaiseksi voimassaoleva,Kuukausimaksu,35.00,Energiamaksu,16.60,Kiinteähintainen,Toistaiseksi voimassa kahden viikon irtisanomisajalla,Vaasan Sähkö Myynti Oy,2026-06-27
Sopimustyyppi,Toistaiseksi voimassaoleva,Kuukausimaksu,49.00,Energiamaksu,16.60,Kiinteähintainen,Toistaiseksi voimassa kahden viikon irtisanomisajalla,Vaasan Sähkö Myynti Oy,2026-06-27
Sopimustyyppi,Toistaiseksi voimassaoleva,Energiamaksu,8.87,Energiamaksu,9.40,Kiinteähintainen,Toistaiseksi voimassa kahden viikon irtisanomisajalla,Turku Energia Oy,2026-06-27
Sopimustyyppi,"(contracttypefixed_Below6)
Määräaikainen",Energiamaksu,8.35,Kuukausimaksu,3.95,Kiinteähintainen,Sopimuskauden keston mukaan,Aalto energia Oyj,2026-06-27
Sopimustyyppi,"(24 kk)
Määräaikainen",Energiamaksu,7.99,Kuukausimaksu,3.55,Kiinteähintainen,Sopimuskauden keston mukaan,Kokkolan Energia Oy,2026-06-27
Sopimustyyppi,"(24 kk)
Määräaikainen",Kuukausimaksu,3.90,Energiamaksu,8.65,Kiinteähintainen,Sopimuskauden keston mukaan,Cheap Energy Finland Oy,2026-06-27
Sopimustyyppi,"(24 kk)
Määräaikainen",Kuukausimaksu,5.90,Energiamaksu,8.44,Kiinteähintainen,Sopimuskauden keston mukaan,Vaasan Sähkö Myynti Oy,2026-06-27
Sopimustyyppi,"(24 kk)
Määräaikainen",Energiamaksu,8.50,Kuukausimaksu,5.50,Kiinteähintainen,Sopimuskauden keston mukaan,Keravan Energia Oy,2026-06-27
Sopimustyyppi,"(24 kk)
Määräaikainen",Kuukausimaksu,5.90,Energiamaksu,8.49,Kiinteähintainen,Sopimuskauden keston mukaan,Oomi Oy,2026-06-27
Sopimustyyppi,"(24 kk)
Määräaikainen",Kuukausimaksu,5.90,Energiamaksu,8.49,Kiinteähintainen,Sopimuskauden keston mukaan,Lumme Energia,2026-06-27
Sopimustyyppi,"(contracttypefixed_Over24)
Määräaikainen",Kuukausimaksu,5.45,Energiamaksu,8.55,Kiinteähintainen,Sopimuskauden keston mukaan,Cheap Energy Finland Oy,2026-06-27
Sopimustyyppi,"(24 kk)
Määräaikainen",Energiamaksu,8.75,Kuukausimaksu,4.00,Kiinteähintainen,Sopimuskauden keston mukaan,Paneliankosken Voima Oy,2026-06-27
Sopimustyyppi,"(24 kk)
Määräaikainen",Kuukausimaksu,3.90,Energiamaksu,8.80,Kiinteähintainen,Sopimuskauden keston mukaan,Porvoon Energia Oy,2026-06-27
Sopimustyyppi,"(24 kk)
Määräaikainen",Kuukausimaksu,4.90,Energiamaksu,8.69,Kiinteähintainen,Sopimuskauden keston mukaan,Hehku Energia Oy,2026-06-27
Sopimustyyppi,"(24 kk)
Määräaikainen",Energiamaksu,8.58,Kuukausimaksu,5.90,Kiinteähintainen,Sopimuskauden keston mukaan,Imatran Seudun Sähkö Oy,2026-06-27
Sopimustyyppi,"(muu)
Määräaikainen",Energiamaksu,8.90,Kuukausimaksu,3.55,Kiinteähintainen,Sopimuskauden keston mukaan,Kokkolan Energia Oy,2026-06-27
Sopimustyyppi,"(24 kk)
Määräaikainen",Kuukausimaksu,5.50,Energiamaksu,8.72,Kiinteähintainen,Sopimuskauden keston mukaan,Keravan Energia Oy,2026-06-27
Sopimustyyppi,"(24 kk)
Määräaikainen",Kuukausimaksu,3.90,Energiamaksu,9.00,Kiinteähintainen,Sopimuskauden keston mukaan,Porvoon Energia Oy,2026-06-27
Sopimustyyppi,"(24 kk)
Määräaikainen",Kuukausimaksu,3.90,Energiamaksu,9.00,Kiinteähintainen,Sopimuskauden keston mukaan,Porvoon Energia Oy,2026-06-27
Sopimustyyppi,"(12 kk)
Määräaikainen",Kuukausimaksu,4.50,Energiamaksu,8.95,Kiinteähintainen,Sopimuskauden keston mukaan,Korpelan Energia Oy,2026-06-27
Sopimustyyppi,"(6 kk)
Määräaikainen",Energiamaksu,9.49,Kuukausimaksu,4.90,Kiinteähintainen,Sopimuskauden keston mukaan,Hehku Energia Oy,2026-06-27
Sopimustyyppi,"(24 kk)
Määräaikainen",Kuukausimaksu,5.99,Energiamaksu,8.79,Kiinteähintainen,Sopimuskauden keston mukaan,Helen Oy,2026-06-27
Sopimustyyppi,"(24 kk)
Määräaikainen",Energiamaksu,8.97,Kuukausimaksu,4.52,Kiinteähintainen,Sopimuskauden keston mukaan,Koillis-Satakunnan Sähkö Oy,2026-06-27
Sopimustyyppi,"(24 kk)
Määräaikainen",Kuukausimaksu,4.56,Energiamaksu,8.98,Kiinteähintainen,Sopimuskauden keston mukaan,Pohjois-Karjalan Sähkö Oy,2026-06-27
Sopimustyyppi,"(24 kk)
Määräaikainen",Kuukausimaksu,4.90,Energiamaksu,8.99,Kiinteähintainen,Sopimuskauden keston mukaan,Hehku Energia Oy,2026-06-27
Sopimustyyppi,"(24 kk)
Määräaikainen",Kuukausimaksu,5.00,Energiamaksu,8.98,Kiinteähintainen,Sopimuskauden keston mukaan,Omavoima Oy,2026-06-27
Sopimustyyppi,"(contracttypefixed_Between1323)
Määräaikainen",Kuukausimaksu,5.99,Energiamaksu,8.89,Kiinteähintainen,Sopimuskauden keston mukaan,Helen Oy,2026-06-27
Sopimustyyppi,"(24 kk)
Määräaikainen",Kuukausimaksu,5.99,Energiamaksu,8.89,Kiinteähintainen,Sopimuskauden keston mukaan,Fortum Markets Oy,2026-06-27
Sopimustyyppi,"(12 kk)
Määräaikainen",Energiamaksu,9.15,Kuukausimaksu,4.00,Kiinteähintainen,Sopimuskauden keston mukaan,Paneliankosken Voima Oy,2026-06-27
Sopimustyyppi,"(24 kk)
Määräaikainen",Kuukausimaksu,4.94,Energiamaksu,9.04,Kiinteähintainen,Sopimuskauden keston mukaan,Turku Energia Oy,2026-06-27
Sopimustyyppi,"(12 kk)
Määräaikainen",Kuukausimaksu,5.90,Energiamaksu,9.04,Kiinteähintainen,Sopimuskauden keston mukaan,Vaasan Sähkö Myynti Oy,2026-06-27
Sopimustyyppi,"(12 kk)
Määräaikainen",Energiamaksu,9.19,Kuukausimaksu,4.90,Kiinteähintainen,Sopimuskauden keston mukaan,Hehku Energia Oy,2026-06-27
Sopimustyyppi,"(12 kk)
Määräaikainen",Kuukausimaksu,5.50,Energiamaksu,9.20,Kiinteähintainen,Sopimuskauden keston mukaan,Keravan Energia Oy,2026-06-27
Sopimustyyppi,"(12 kk)
Määräaikainen",Kuukausimaksu,3.90,Energiamaksu,9.40,Kiinteähintainen,Sopimuskauden keston mukaan,Porvoon Energia Oy,2026-06-27
Sopimustyyppi,"(6 kk)
Määräaikainen",Kuukausimaksu,3.50,Energiamaksu,9.45,Kiinteähintainen,Sopimuskauden keston mukaan,Cheap Energy Finland Oy,2026-06-27
Sopimustyyppi,"(contracttypefixed_Below6)
Määräaikainen",Kuukausimaksu,3.50,Energiamaksu,9.45,Kiinteähintainen,Sopimuskauden keston mukaan,Cheap Energy Finland Oy,2026-06-27
Sopimustyyppi,"(24 kk)
Määräaikainen",Kuukausimaksu,5.95,Energiamaksu,9.16,Kiinteähintainen,Sopimuskauden keston mukaan,Vattenfall Oy,2026-06-27
Sopimustyyppi,"(12 kk)
Määräaikainen",Kuukausimaksu,5.90,Energiamaksu,9.29,Kiinteähintainen,Sopimuskauden keston mukaan,Lumme Energia,2026-06-27
Sopimustyyppi,"(12 kk)
Määräaikainen",Kuukausimaksu,5.90,Energiamaksu,9.29,Kiinteähintainen,Sopimuskauden keston mukaan,Oomi Oy,2026-06-27
Sopimustyyppi,"(24 kk)
Määräaikainen",Kuukausimaksu,4.99,Energiamaksu,9.45,Kiinteähintainen,Sopimuskauden keston mukaan,Nurmijärven Sähkö Oy,2026-06-27
Sopimustyyppi,"(12 kk)
Määräaikainen",Kuukausimaksu,3.90,Energiamaksu,9.60,Kiinteähintainen,Sopimuskauden keston mukaan,Porvoon Energia Oy,2026-06-27
Sopimustyyppi,"(12 kk)
Määräaikainen",Kuukausimaksu,3.90,Energiamaksu,9.60,Kiinteähintainen,Sopimuskauden keston mukaan,Porvoon Energia Oy,2026-06-27
Sopimustyyppi,"(12 kk)
Määräaikainen",Energiamaksu,9.49,Kuukausimaksu,4.90,Kiinteähintainen,Sopimuskauden keston mukaan,Hehku Energia Oy,2026-06-27
Sopimustyyppi,"(12 kk)
Määräaikainen",Kuukausimaksu,5.50,Energiamaksu,9.42,Kiinteähintainen,Sopimuskauden keston mukaan,Keravan Energia Oy,2026-06-27
Sopimustyyppi,"(24 kk)
Määräaikainen",Kuukausimaksu,3.95,Kuukausimaksu,4.90,Kiinteähintainen,Sopimuskauden keston mukaan,Vattenfall Oy,2026-06-27
Sopimustyyppi,"(24 kk)
Määräaikainen",Kuukausimaksu,3.95,Kuukausimaksu,4.90,Kiinteähintainen,Sopimuskauden keston mukaan,Vattenfall Oy,2026-06-27
Sopimustyyppi,"(12 kk)
Määräaikainen",Kuukausimaksu,5.90,Energiamaksu,9.49,Kiinteähintainen,Sopimuskauden keston mukaan,Imatran Seudun Sähkö Oy,2026-06-27
Sopimustyyppi,"(12 kk)
Määräaikainen",Energiamaksu,9.66,Kuukausimaksu,4.52,Kiinteähintainen,Sopimuskauden keston mukaan,Koillis-Satakunnan Sähkö Oy,2026-06-27
Sopimustyyppi,"(12 kk)
Määräaikainen",Energiamaksu,9.84,Kuukausimaksu,3.55,Kiinteähintainen,Sopimuskauden keston mukaan,Kokkolan Energia Oy,2026-06-27
Sopimustyyppi,"(6 kk)
Määräaikainen",Energiamaksu,9.79,Kuukausimaksu,5.40,Kiinteähintainen,Sopimuskauden keston mukaan,Turku Energia Oy,2026-06-27
